series,pcgs_id,name,designation,mint_type
Sacagawea Dollar (2000 to Date),406935,2009-P Native American - Position A,MS,MS
Sacagawea Dollar (2000 to Date),406936,2009-P Native American - Position B,MS,MS
Sacagawea Dollar (2000 to Date),409792,2009-P Partial Edge Lettering Native American - Position B,MS,MS
Sacagawea Dollar (2000 to Date),407925,2009-P Weak Edge Lettering Native American - Position B,MS,MS
Sacagawea Dollar (2000 to Date),408373,(2009) Native American Missing Edge Lettering,MS,MS
Sacagawea Dollar (2000 to Date),406937,2009-D Native American - Position A Position A,MS,MS
Sacagawea Dollar (2000 to Date),407926,2009-D Weak Edge Lettering Native American - Position A,MS,MS
Sacagawea Dollar (2000 to Date),406938,2009-D Native American - Position B,MS,MS
Sacagawea Dollar (2000 to Date),407927,2009-D Weak Edge Lettering Native American - Position B,MS,MS
Sacagawea Dollar (2000 to Date),416232,2010-P Native American - Position A,MS,MS
Sacagawea Dollar (2000 to Date),417608,2010-P Partial Edge Lettering Native American - Position A,MS,MS
Sacagawea Dollar (2000 to Date),416741,2010-P Weak Edge Lettering Native American - Position A,MS,MS
Sacagawea Dollar (2000 to Date),416234,"2010-P Native American, Position B",MS,MS
Sacagawea Dollar (2000 to Date),416740,2010-P Weak Edge Lettering Native American - Position B,MS,MS
Sacagawea Dollar (2000 to Date),419645,(2010) Native American Missing Edge Lettering,MS,MS
Sacagawea Dollar (2000 to Date),535260,"(2010) Native American Missing Edge Lettering, Moy Signature",MS,MS
Sacagawea Dollar (2000 to Date),416233,2010-D Native American - Position A Position A,MS,MS
Sacagawea Dollar (2000 to Date),416845,2010-D Weak Edge Lettering Native American - Position A,MS,MS
Sacagawea Dollar (2000 to Date),416235,"2010-D Native American, Position B",MS,MS
Sacagawea Dollar (2000 to Date),416844,2010-D Weak Edge Lettering Native American - Position B,MS,MS
Sacagawea Dollar (2000 to Date),505201,2011-P Native American - Position A,MS,MS
Sacagawea Dollar (2000 to Date),505203,"2011-P Native American, Position B Position B",MS,MS
Sacagawea Dollar (2000 to Date),541632,2011-P Weak Edge Lettering Native American - Position B,MS,MS
Sacagawea Dollar (2000 to Date),505202,"2011-D Native American, Position A",MS,MS
Sacagawea Dollar (2000 to Date),505204,"2011-D Native American, Position B",MS,MS
Sacagawea Dollar (2000 to Date),512463,"2012-P Native American, Position A",MS,MS
Sacagawea Dollar (2000 to Date),515191,"2012-P Native American, Position A Weak Edge Lettering",MS,MS
Sacagawea Dollar (2000 to Date),512465,"2012-P Native American, Position B",MS,MS
Sacagawea Dollar (2000 to Date),515897,"2012-P Native American, Position B Weak Edge Lettering",MS,MS
Sacagawea Dollar (2000 to Date),512464,"2012-D Native American, Position A",MS,MS
Sacagawea Dollar (2000 to Date),512466,"2012-D Native American, Position B",MS,MS
Sacagawea Dollar (2000 to Date),518106,"2013-P Native American, Position A",MS,MS
Sacagawea Dollar (2000 to Date),518108,"2013-P Native American, Position B",MS,MS
Sacagawea Dollar (2000 to Date),518714,"2013-P Native American, Position B Dbld Edge Let.-Overlap",MS,MS
Sacagawea Dollar (2000 to Date),518107,"2013-D Native American, Position A",MS,MS
Sacagawea Dollar (2000 to Date),518109,"2013-D Native American, Position B",MS,MS
Sacagawea Dollar (2000 to Date),527060,"2014-P Native American, Position A",MS,MS
Sacagawea Dollar (2000 to Date),527061,2014-P Native American Position B,MS,MS
Sacagawea Dollar (2000 to Date),527062,2014-D Native American Position A,MS,MS
Sacagawea Dollar (2000 to Date),527063,2014-D Native American Position B,MS,MS
Sacagawea Dollar (2000 to Date),542020,"2015-P Native American, Position A",MS,MS
Sacagawea Dollar (2000 to Date),542021,"2015-P Native American, Position B",MS,MS
Sacagawea Dollar (2000 to Date),542022,"2015-D Native American, Position A",MS,MS
Sacagawea Dollar (2000 to Date),542023,"2015-D Native American, Position B",MS,MS
Sacagawea Dollar (2000 to Date),598516,"2016-P Native American, Position A",MS,MS
Sacagawea Dollar (2000 to Date),659126,"2016-P Native American, Position A UNC Set",MS,MS
Sacagawea Dollar (2000 to Date),598517,2016-P Native American Position B,MS,MS
Sacagawea Dollar (2000 to Date),598520,"2016-D Code Talkers, Position A",MS,MS
Sacagawea Dollar (2000 to Date),598521,"2016-D Native American, Position B",MS,MS
Sacagawea Dollar (2000 to Date),623170,"2017-P Native American, Position A",MS,MS
Sacagawea Dollar (2000 to Date),623095,"2017-P Native American, Position A First Strike",MS,MS
Sacagawea Dollar (2000 to Date),623096,"2017-P Native American, Position B",MS,MS
Sacagawea Dollar (2000 to Date),623097,"2017-P Native American, Position B First Strike",MS,MS
Sacagawea Dollar (2000 to Date),623098,"2017-D Native American, Position A",MS,MS
Sacagawea Dollar (2000 to Date),623099,"2017-D Native American, Position A First Strike",MS,MS
Sacagawea Dollar (2000 to Date),623101,"2017-D Native American, Position B",MS,MS
Sacagawea Dollar (2000 to Date),623102,"2017-D Native American, Position B First Strike",MS,MS
Sacagawea Dollar (2000 to Date),672201,"2018-P Native American, Position A",MS,MS
Sacagawea Dollar (2000 to Date),672202,"2018-P Native American, Position B",MS,MS
Sacagawea Dollar (2000 to Date),672204,"2018-D Native American, Position A",MS,MS
Sacagawea Dollar (2000 to Date),672205,"2018-D Native American, Position B",MS,MS
Sacagawea Dollar (2000 to Date),699952,2019-P Native American Position A,MS,MS
